ExonID	GeneID	geneSymbol	chr	strand	X1stExonStart_0base	X1stExonEnd	X2ndExonStart_0base	X2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	IncFormLen	SkipFormLen	AStype	TargetExon
SE_91149	ENSG00000159592	GPBP1L1	chr1	-	46151247	46151292	NA	NA	46125855	46126897	46152664	46152805	IncFormLen	SkipFormLen	SE	-chr1:46151247-46151292
SE_91150	ENSG00000159592	GPBP1L1	chr1	-	46151247	46151292	NA	NA	46125855	46126897	46153654	46153785	IncFormLen	SkipFormLen	SE	-chr1:46151247-46151292
SE_91205	ENSG00000062650	WAPAL	chr10	-	88232368	88232521	NA	NA	88231964	88232101	88233634	88233730	IncFormLen	SkipFormLen	SE	-chr10:88232368-88232521
SE_91216	ENSG00000137513	NARS2	chr11	-	78152136	78152163	NA	NA	78147006	78147860	78154706	78154804	IncFormLen	SkipFormLen	SE	-chr11:78152136-78152163
SE_91288	ENSG00000180964	TCEAL8	chrX	-	102509532	102509605	NA	NA	102507922	102508945	102510005	102510120	IncFormLen	SkipFormLen	SE	-chrX:102509532-102509605
SE_91317	ENSG00000070759	TESK2	chr1	-	45820974	45821121	NA	NA	45813589	45813672	45851583	45851632	IncFormLen	SkipFormLen	SE	-chr1:45820974-45821121
SE_91335	ENSG00000180776	ZDHHC20	chr13	-	21952799	21952877	NA	NA	21950262	21950794	21955572	21955688	IncFormLen	SkipFormLen	SE	-chr13:21952799-21952877
SE_91338	ENSG00000180776	ZDHHC20	chr13	-	21956039	21956084	NA	NA	21955572	21955688	21957058	21957148	IncFormLen	SkipFormLen	SE	-chr13:21956039-21956084
SE_91340	ENSG00000180776	ZDHHC20	chr13	-	21956039	21956133	NA	NA	21955572	21955688	21957058	21957148	IncFormLen	SkipFormLen	SE	-chr13:21956039-21956133
SE_91407	ENSG00000180776	ZDHHC20	chr13	-	21995199	21995303	NA	NA	21987790	21987911	22033192	22033447	IncFormLen	SkipFormLen	SE	-chr13:21995199-21995303
SE_91450	ENSG00000174125	TLR1	chr4	-	38805926	38806003	NA	NA	38802092	38802569	38806374	38806408	IncFormLen	SkipFormLen	SE	-chr4:38805926-38806003
SE_91556	ENSG00000182095	TNRC18	chr7	-	5401224	5401353	NA	NA	5399028	5399200	5401527	5401664	IncFormLen	SkipFormLen	SE	-chr7:5401224-5401353
SE_91687	ENSG00000162594	IL23R	chr1	+	67705861	67705964	NA	NA	67702395	67702485	67721519	67721610	IncFormLen	SkipFormLen	SE	+chr1:67705861-67705964
SE_91854	ENSG00000135537	LACE1	chr6	+	108831414	108831555	NA	NA	108798394	108798495	108840899	108841013	IncFormLen	SkipFormLen	SE	+chr6:108831414-108831555
SE_91856	ENSG00000092607	TBX15	chr1	-	119433489	119433588	NA	NA	119425669	119428139	119441650	119441748	IncFormLen	SkipFormLen	SE	-chr1:119433489-119433588
SE_91946	ENSG00000117262	GPR89A	chr1	-	145822813	145822859	NA	NA	145818766	145818826	145826887	145827015	IncFormLen	SkipFormLen	SE	-chr1:145822813-145822859
SE_91955	ENSG00000144837	PLA1A	chr3	+	119325620	119325822	NA	NA	119316688	119316833	119327616	119327746	IncFormLen	SkipFormLen	SE	+chr3:119325620-119325822
SE_91980	ENSG00000164011	ZNF691	chr1	+	43314961	43315084	NA	NA	43312296	43312328	43316620	43318148	IncFormLen	SkipFormLen	SE	+chr1:43314961-43315084
SE_91996	ENSG00000011376	LARS2	chr3	+	45433074	45433140	NA	NA	45429997	45430172	45435924	45436179	IncFormLen	SkipFormLen	SE	+chr3:45433074-45433140
SE_92028	ENSG00000204514	ZNF814	chr19	-	58379825	58379947	NA	NA	58361687	58361929	58388283	58388410	IncFormLen	SkipFormLen	SE	-chr19:58379825-58379947
SE_92042	ENSG00000204514	ZNF814	chr19	-	58386523	58386594	NA	NA	58361687	58361929	58388283	58388410	IncFormLen	SkipFormLen	SE	-chr19:58386523-58386594
SE_92055	ENSG00000204514	ZNF814	chr19	-	58388283	58388410	NA	NA	58361682	58361929	58400134	58400148	IncFormLen	SkipFormLen	SE	-chr19:58388283-58388410
SE_92155	ENSG00000198887	SMC5	chr9	+	72920162	72920276	NA	NA	72914961	72915116	72929657	72929752	IncFormLen	SkipFormLen	SE	+chr9:72920162-72920276
SE_92164	ENSG00000198887	SMC5	chr9	+	72961520	72961565	NA	NA	72938936	72939059	72961981	72962077	IncFormLen	SkipFormLen	SE	+chr9:72961520-72961565
SE_92165	ENSG00000198887	SMC5	chr9	+	72961520	72961565	NA	NA	72959059	72959185	72961981	72962077	IncFormLen	SkipFormLen	SE	+chr9:72961520-72961565
SE_92213	ENSG00000061987	MON2	chr12	+	62864480	62864558	NA	NA	62860627	62861098	62877949	62878013	IncFormLen	SkipFormLen	SE	+chr12:62864480-62864558
SE_92263	ENSG00000061987	MON2	chr12	+	62959793	62959811	NA	NA	62959016	62959160	62960101	62960230	IncFormLen	SkipFormLen	SE	+chr12:62959793-62959811
SE_92360	ENSG00000170242	USP47	chr11	+	11895346	11895406	NA	NA	11863612	11863771	11901723	11901927	IncFormLen	SkipFormLen	SE	+chr11:11895346-11895406
SE_92362	ENSG00000170242	USP47	chr11	+	11901723	11901927	NA	NA	11863521	11863771	11906013	11906046	IncFormLen	SkipFormLen	SE	+chr11:11901723-11901927
SE_92508	ENSG00000135763	URB2	chr1	+	229781605	229781716	NA	NA	229779279	229779440	229783256	229783499	IncFormLen	SkipFormLen	SE	+chr1:229781605-229781716
SE_92574	ENSG00000181192	DHTKD1	chr10	+	12154898	12155063	NA	NA	12149907	12150014	12159671	12159754	IncFormLen	SkipFormLen	SE	+chr10:12154898-12155063
SE_92729	ENSG00000134452	FBXO18	chr10	+	5937018	5937150	NA	NA	5932242	5932309	5944982	5945138	IncFormLen	SkipFormLen	SE	+chr10:5937018-5937150
SE_92735	ENSG00000134452	FBXO18	chr10	+	5944982	5945138	NA	NA	5932193	5932309	5947999	5948584	IncFormLen	SkipFormLen	SE	+chr10:5944982-5945138
SE_92766	ENSG00000134452	FBXO18	chr10	+	5966713	5966764	NA	NA	5966273	5966471	5967329	5967455	IncFormLen	SkipFormLen	SE	+chr10:5966713-5966764
SE_92776	ENSG00000213079	SCAF8	chr6	+	155063089	155063152	NA	NA	155054980	155055064	155095122	155095206	IncFormLen	SkipFormLen	SE	+chr6:155063089-155063152
SE_92780	ENSG00000213079	SCAF8	chr6	+	155095122	155095206	NA	NA	155054458	155055064	155108994	155109156	IncFormLen	SkipFormLen	SE	+chr6:155095122-155095206
SE_92784	ENSG00000213079	SCAF8	chr6	+	155099134	155099179	NA	NA	155054458	155055064	155108994	155109156	IncFormLen	SkipFormLen	SE	+chr6:155099134-155099179
SE_92827	ENSG00000154305	MIA3	chr1	+	222825318	222825390	NA	NA	222824134	222824245	222826349	222826472	IncFormLen	SkipFormLen	SE	+chr1:222825318-222825390
SE_93042	ENSG00000100014	SPECC1L	chr22	+	24672667	24672771	NA	NA	24666807	24666951	24698162	24698352	IncFormLen	SkipFormLen	SE	+chr22:24672667-24672771
SE_93132	ENSG00000162614	NEXN	chr1	+	78401507	78401729	NA	NA	78398732	78399164	78407707	78407893	IncFormLen	SkipFormLen	SE	+chr1:78401507-78401729
SE_93345	ENSG00000182670	TTC3	chr21	+	38466304	38466390	NA	NA	38463592	38463713	38467649	38467744	IncFormLen	SkipFormLen	SE	+chr21:38466304-38466390
SE_93383	ENSG00000182670	TTC3	chr21	+	38529462	38529516	NA	NA	38528956	38529208	38530432	38530505	IncFormLen	SkipFormLen	SE	+chr21:38529462-38529516
SE_93384	ENSG00000182670	TTC3	chr21	+	38529462	38529516	NA	NA	38528956	38529208	38532000	38532047	IncFormLen	SkipFormLen	SE	+chr21:38529462-38529516
SE_93387	ENSG00000182670	TTC3	chr21	+	38530432	38530505	NA	NA	38529462	38529516	38532000	38532047	IncFormLen	SkipFormLen	SE	+chr21:38530432-38530505
SE_93564	ENSG00000089692	LAG3	chr12	+	6882862	6883167	NA	NA	6881677	6882505	6883760	6884030	IncFormLen	SkipFormLen	SE	+chr12:6882862-6883167
SE_93583	ENSG00000115904	SOS1	chr2	-	39216410	39216455	NA	NA	39214613	39214732	39222263	39222528	IncFormLen	SkipFormLen	SE	-chr2:39216410-39216455
SE_93647	ENSG00000112972	HMGCS1	chr5	-	43307867	43307926	NA	NA	43298547	43299077	43313457	43313576	IncFormLen	SkipFormLen	SE	-chr5:43307867-43307926
SE_93652	ENSG00000109270	LAMTOR3	chr4	-	100815111	100815157	NA	NA	100813156	100813191	100815491	100815533	IncFormLen	SkipFormLen	SE	-chr4:100815111-100815157
SE_93668	ENSG00000162735	PEX19	chr1	-	160253319	160253429	NA	NA	160252733	160252899	160254844	160254886	IncFormLen	SkipFormLen	SE	-chr1:160253319-160253429
SE_93725	ENSG00000175455	CCDC14	chr3	-	123674689	123674812	NA	NA	123667742	123667979	123674892	123674962	IncFormLen	SkipFormLen	SE	-chr3:123674689-123674812
SE_93728	ENSG00000175455	CCDC14	chr3	-	123674689	123674812	NA	NA	123667742	123667979	123679990	123680228	IncFormLen	SkipFormLen	SE	-chr3:123674689-123674812
SE_93731	ENSG00000175455	CCDC14	chr3	-	123674689	123674962	NA	NA	123667742	123667979	123679990	123680056	IncFormLen	SkipFormLen	SE	-chr3:123674689-123674962
SE_93746	ENSG00000175455	CCDC14	chr3	-	123675586	123675642	NA	NA	123667742	123667979	123679990	123680056	IncFormLen	SkipFormLen	SE	-chr3:123675586-123675642
SE_93803	ENSG00000131979	GCH1	chr14	-	55310499	55310587	NA	NA	55308733	55309772	55312485	55312570	IncFormLen	SkipFormLen	SE	-chr14:55310499-55310587
SE_93804	ENSG00000131979	GCH1	chr14	-	55310718	55310861	NA	NA	55308725	55309772	55312485	55312570	IncFormLen	SkipFormLen	SE	-chr14:55310718-55310861
SE_93873	ENSG00000028277	POU2F2	chr19	-	42596018	42596092	NA	NA	42592674	42595743	42596220	42596422	IncFormLen	SkipFormLen	SE	-chr19:42596018-42596092
SE_93958	ENSG00000131236	CAP1	chr1	+	40507100	40507165	NA	NA	40505994	40506139	40525005	40525130	IncFormLen	SkipFormLen	SE	+chr1:40507100-40507165
SE_93961	ENSG00000131236	CAP1	chr1	+	40507100	40507165	NA	NA	40506403	40506473	40525005	40525130	IncFormLen	SkipFormLen	SE	+chr1:40507100-40507165
SE_93962	ENSG00000131236	CAP1	chr1	+	40507100	40507165	NA	NA	40506403	40506473	40525008	40525130	IncFormLen	SkipFormLen	SE	+chr1:40507100-40507165
SE_93964	ENSG00000131236	CAP1	chr1	+	40507100	40507165	NA	NA	40506404	40506455	40525005	40525130	IncFormLen	SkipFormLen	SE	+chr1:40507100-40507165
SE_93965	ENSG00000131236	CAP1	chr1	+	40507100	40507165	NA	NA	40506404	40506455	40525008	40525130	IncFormLen	SkipFormLen	SE	+chr1:40507100-40507165
SE_94024	ENSG00000059769	DNAJC25	chr9	+	114405136	114405374	NA	NA	114393639	114394023	114409386	114409539	IncFormLen	SkipFormLen	SE	+chr9:114405136-114405374
SE_94062	ENSG00000143363	PRUNE	chr1	+	150990942	150991145	NA	NA	150990287	150990380	150997086	150997271	IncFormLen	SkipFormLen	SE	+chr1:150990942-150991145
SE_94067	ENSG00000143363	PRUNE	chr1	+	150991032	150991145	NA	NA	150990287	150990380	150997086	150997271	IncFormLen	SkipFormLen	SE	+chr1:150991032-150991145
SE_94074	ENSG00000143363	PRUNE	chr1	+	150997086	150997271	NA	NA	150990287	150990380	150997990	150998149	IncFormLen	SkipFormLen	SE	+chr1:150997086-150997271
SE_94077	ENSG00000143363	PRUNE	chr1	+	150997086	150997271	NA	NA	150990942	150991145	150999708	150999803	IncFormLen	SkipFormLen	SE	+chr1:150997086-150997271
SE_94080	ENSG00000143363	PRUNE	chr1	+	150997990	150998149	NA	NA	150990287	150990380	150999708	150999803	IncFormLen	SkipFormLen	SE	+chr1:150997990-150998149
SE_94097	ENSG00000143363	PRUNE	chr1	+	151001261	151001420	NA	NA	150999708	150999803	151006281	151006313	IncFormLen	SkipFormLen	SE	+chr1:151001261-151001420
SE_94180	ENSG00000124406	ATP8A1	chr4	-	42592827	42592901	NA	NA	42590276	42590346	42596305	42596379	IncFormLen	SkipFormLen	SE	-chr4:42592827-42592901
SE_94182	ENSG00000124406	ATP8A1	chr4	-	42596305	42596379	NA	NA	42590276	42590346	42602494	42602535	IncFormLen	SkipFormLen	SE	-chr4:42596305-42596379
SE_94183	ENSG00000124406	ATP8A1	chr4	-	42596305	42596379	NA	NA	42592827	42592901	42602494	42602535	IncFormLen	SkipFormLen	SE	-chr4:42596305-42596379
SE_94316	ENSG00000126767	ELK1	chrX	-	47509319	47509425	NA	NA	47500630	47500874	47509821	47509990	IncFormLen	SkipFormLen	SE	-chrX:47509319-47509425
SE_94331	ENSG00000119004	CYP20A1	chr2	+	204137368	204137471	NA	NA	204131236	204131404	204143295	204143411	IncFormLen	SkipFormLen	SE	+chr2:204137368-204137471
SE_94335	ENSG00000119004	CYP20A1	chr2	+	204137392	204137471	NA	NA	204131236	204131404	204143295	204143411	IncFormLen	SkipFormLen	SE	+chr2:204137392-204137471
SE_94336	ENSG00000119004	CYP20A1	chr2	+	204137392	204137471	NA	NA	204131236	204131404	204144781	204144836	IncFormLen	SkipFormLen	SE	+chr2:204137392-204137471
SE_94436	ENSG00000163898	LIPH	chr3	-	185241858	185241948	NA	NA	185236929	185237097	185245271	185245373	IncFormLen	SkipFormLen	SE	-chr3:185241858-185241948
SE_94450	ENSG00000136682	CBWD2	chr2	+	114196596	114196694	NA	NA	114195339	114195599	114198927	114199014	IncFormLen	SkipFormLen	SE	+chr2:114196596-114196694
SE_94455	ENSG00000136682	CBWD2	chr2	+	114214641	114214786	NA	NA	114212317	114212355	114218249	114218296	IncFormLen	SkipFormLen	SE	+chr2:114214641-114214786
SE_94466	ENSG00000136682	CBWD2	chr2	+	114228609	114228666	NA	NA	114219984	114220071	114239753	114239805	IncFormLen	SkipFormLen	SE	+chr2:114228609-114228666
SE_94467	ENSG00000136682	CBWD2	chr2	+	114228609	114228666	NA	NA	114222705	114222750	114239753	114239805	IncFormLen	SkipFormLen	SE	+chr2:114228609-114228666
SE_94625	ENSG00000188933	USP32P1	chr17	+	16691248	16691449	NA	NA	16690017	16690436	16699356	16699466	IncFormLen	SkipFormLen	SE	+chr17:16691248-16691449
SE_94627	ENSG00000188933	USP32P1	chr17	+	16695140	16695367	NA	NA	16691248	16691449	16699356	16699548	IncFormLen	SkipFormLen	SE	+chr17:16695140-16695367
SE_94675	ENSG00000185485	SDHAP1	chr3	-	195687170	195687294	NA	NA	195686618	195686957	195690170	195690292	IncFormLen	SkipFormLen	SE	-chr3:195687170-195687294
SE_94677	ENSG00000185485	SDHAP1	chr3	-	195690170	195690292	NA	NA	195686791	195686957	195692299	195692413	IncFormLen	SkipFormLen	SE	-chr3:195690170-195690292
SE_94685	ENSG00000185485	SDHAP1	chr3	-	195695089	195695256	NA	NA	195694749	195694861	195698193	195698315	IncFormLen	SkipFormLen	SE	-chr3:195695089-195695256
SE_94694	ENSG00000185485	SDHAP1	chr3	-	195711362	195711608	NA	NA	195710982	195711147	195712497	195712660	IncFormLen	SkipFormLen	SE	-chr3:195711362-195711608
SE_94696	ENSG00000185485	SDHAP1	chr3	-	195711464	195711608	NA	NA	195710982	195711147	195712497	195712660	IncFormLen	SkipFormLen	SE	-chr3:195711464-195711608
SE_94700	ENSG00000185485	SDHAP1	chr3	-	195712497	195712660	NA	NA	195710982	195711147	195717060	195717159	IncFormLen	SkipFormLen	SE	-chr3:195712497-195712660
SE_94879	ENSG00000164008	C1orf50	chr1	+	43233179	43233295	NA	NA	43232939	43233061	43240407	43240539	IncFormLen	SkipFormLen	SE	+chr1:43233179-43233295
SE_94949	ENSG00000174500	GCSAM	chr3	-	111851483	111851757	NA	NA	111846863	111846908	111851938	111852072	IncFormLen	SkipFormLen	SE	-chr3:111851483-111851757
SE_94950	ENSG00000174500	GCSAM	chr3	-	111851483	111851757	NA	NA	111846863	111847075	111851938	111852072	IncFormLen	SkipFormLen	SE	-chr3:111851483-111851757
SE_94951	ENSG00000174500	GCSAM	chr3	-	111851483	111851757	NA	NA	111849291	111849360	111851938	111852072	IncFormLen	SkipFormLen	SE	-chr3:111851483-111851757
SE_94952	ENSG00000174500	GCSAM	chr3	-	111851483	111851757	NA	NA	111849291	111849366	111851938	111852072	IncFormLen	SkipFormLen	SE	-chr3:111851483-111851757
SE_95009	ENSG00000143847	PPFIA4	chr1	+	203025911	203026078	NA	NA	203025502	203025636	203028305	203028399	IncFormLen	SkipFormLen	SE	+chr1:203025911-203026078
SE_95057	ENSG00000145730	PAM	chr5	+	102309819	102310140	NA	NA	102296861	102296933	102325975	102326105	IncFormLen	SkipFormLen	SE	+chr5:102309819-102310140
SE_95071	ENSG00000145730	PAM	chr5	+	102360834	102361038	NA	NA	102355493	102355547	102363885	102363926	IncFormLen	SkipFormLen	SE	+chr5:102360834-102361038
SE_95072	ENSG00000145730	PAM	chr5	+	102360834	102361038	NA	NA	102355493	102355547	102363888	102363942	IncFormLen	SkipFormLen	SE	+chr5:102360834-102361038
SE_95073	ENSG00000145730	PAM	chr5	+	102360834	102361038	NA	NA	102355493	102355547	102364590	102365434	IncFormLen	SkipFormLen	SE	+chr5:102360834-102361038
SE_95074	ENSG00000145730	PAM	chr5	+	102360837	102361038	NA	NA	102355493	102355547	102363885	102363942	IncFormLen	SkipFormLen	SE	+chr5:102360837-102361038
SE_95075	ENSG00000145730	PAM	chr5	+	102360837	102361038	NA	NA	102355493	102355547	102363888	102363942	IncFormLen	SkipFormLen	SE	+chr5:102360837-102361038
SE_95076	ENSG00000145730	PAM	chr5	+	102363885	102363942	NA	NA	102355493	102355547	102364590	102364814	IncFormLen	SkipFormLen	SE	+chr5:102363885-102363942
SE_95077	ENSG00000145730	PAM	chr5	+	102363885	102363942	NA	NA	102360834	102361038	102364590	102364814	IncFormLen	SkipFormLen	SE	+chr5:102363885-102363942
SE_95078	ENSG00000145730	PAM	chr5	+	102363888	102363942	NA	NA	102355493	102355547	102364590	102364869	IncFormLen	SkipFormLen	SE	+chr5:102363888-102363942
SE_95079	ENSG00000145730	PAM	chr5	+	102363888	102363942	NA	NA	102360834	102361038	102364590	102364869	IncFormLen	SkipFormLen	SE	+chr5:102363888-102363942
SE_95104	ENSG00000116852	KIF21B	chr1	-	200952183	200952222	NA	NA	200950087	200950224	200953986	200954100	IncFormLen	SkipFormLen	SE	-chr1:200952183-200952222
SE_95167	ENSG00000135916	ITM2C	chr2	+	231738131	231738272	NA	NA	231729614	231729860	231740334	231740523	IncFormLen	SkipFormLen	SE	+chr2:231738131-231738272
SE_95222	ENSG00000239779	WBP1	chr2	+	74686123	74686225	NA	NA	74685526	74685798	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686123-74686225
SE_95224	ENSG00000239779	WBP1	chr2	+	74686123	74686225	NA	NA	74685576	74685664	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686123-74686225
SE_95228	ENSG00000239779	WBP1	chr2	+	74686564	74686689	NA	NA	74685958	74686046	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686564-74686689
SE_95231	ENSG00000239779	WBP1	chr2	+	74686604	74686689	NA	NA	74685576	74685664	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686604-74686689
SE_95232	ENSG00000239779	WBP1	chr2	+	74686604	74686689	NA	NA	74685576	74685798	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686604-74686689
SE_95233	ENSG00000239779	WBP1	chr2	+	74686604	74686689	NA	NA	74685958	74686046	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686604-74686689
SE_95234	ENSG00000239779	WBP1	chr2	+	74686604	74686689	NA	NA	74685958	74686244	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686604-74686689
SE_95235	ENSG00000239779	WBP1	chr2	+	74686604	74686689	NA	NA	74686006	74686225	74686769	74686872	IncFormLen	SkipFormLen	SE	+chr2:74686604-74686689
SE_95244	ENSG00000127124	HIVEP3	chr1	-	41990405	41990581	NA	NA	41984072	41984159	42041214	42041360	IncFormLen	SkipFormLen	SE	-chr1:41990405-41990581
SE_95246	ENSG00000127124	HIVEP3	chr1	-	41990405	41990581	NA	NA	41984072	41984159	42094419	42094618	IncFormLen	SkipFormLen	SE	-chr1:41990405-41990581
SE_95341	ENSG00000142089	IFITM3	chr11	-	320112	320248	NA	NA	319745	319990	320564	320683	IncFormLen	SkipFormLen	SE	-chr11:320112-320248
SE_95415	ENSG00000016391	CHDH	chr3	-	53853558	53853701	NA	NA	53852964	53853067	53854500	53854635	IncFormLen	SkipFormLen	SE	-chr3:53853558-53853701
SE_95637	ENSG00000112081	SRSF3	chr6	+	36567597	36568053	NA	NA	36566625	36566760	36568928	36568967	IncFormLen	SkipFormLen	SE	+chr6:36567597-36568053
SE_95649	ENSG00000183479	TREX2	chrX	-	152720334	152720511	NA	NA	152719851	152719966	152720999	152721224	IncFormLen	SkipFormLen	SE	-chrX:152720334-152720511
SE_95662	ENSG00000186812	ZNF397	chr18	+	32822354	32822848	NA	NA	32821000	32821073	32823115	32823257	IncFormLen	SkipFormLen	SE	+chr18:32822354-32822848
SE_95665	ENSG00000186812	ZNF397	chr18	+	32825225	32825315	NA	NA	32823115	32823257	32834195	32834366	IncFormLen	SkipFormLen	SE	+chr18:32825225-32825315
SE_95671	ENSG00000048405	ZNF800	chr7	-	127026113	127026209	NA	NA	127017239	127017383	127031550	127031669	IncFormLen	SkipFormLen	SE	-chr7:127026113-127026209
SE_95684	ENSG00000162650	ATXN7L2	chr1	+	110034648	110034726	NA	NA	110033637	110034339	110035207	110035356	IncFormLen	SkipFormLen	SE	+chr1:110034648-110034726
SE_95712	ENSG00000144228	SPOPL	chr2	+	139312008	139312105	NA	NA	139310123	139310251	139316591	139316769	IncFormLen	SkipFormLen	SE	+chr2:139312008-139312105
SE_95967	ENSG00000070010	UFD1L	chr22	-	19459209	19459331	NA	NA	19454925	19455526	19466605	19466667	IncFormLen	SkipFormLen	SE	-chr22:19459209-19459331
SE_95973	ENSG00000070010	UFD1L	chr22	-	19462590	19462623	NA	NA	19459209	19459331	19466605	19466695	IncFormLen	SkipFormLen	SE	-chr22:19462590-19462623
SE_95975	ENSG00000070010	UFD1L	chr22	-	19462992	19463125	NA	NA	19459209	19459331	19466605	19466695	IncFormLen	SkipFormLen	SE	-chr22:19462992-19463125
SE_95979	ENSG00000070010	UFD1L	chr22	-	19463018	19463125	NA	NA	19459209	19459331	19466605	19466695	IncFormLen	SkipFormLen	SE	-chr22:19463018-19463125
SE_96094	ENSG00000075151	EIF4G3	chr1	-	21219111	21219222	NA	NA	21212693	21212864	21220009	21220129	IncFormLen	SkipFormLen	SE	-chr1:21219111-21219222
SE_96132	ENSG00000075151	EIF4G3	chr1	-	21327691	21327805	NA	NA	21307540	21307720	21329205	21329301	IncFormLen	SkipFormLen	SE	-chr1:21327691-21327805
SE_96156	ENSG00000075151	EIF4G3	chr1	-	21502667	21502851	NA	NA	21437815	21437876	21503214	21503340	IncFormLen	SkipFormLen	SE	-chr1:21502667-21502851
SE_96193	ENSG00000179029	TMEM107	chr17	-	8079074	8079175	NA	NA	8077284	8077590	8079276	8079344	IncFormLen	SkipFormLen	SE	-chr17:8079074-8079175
SE_96197	ENSG00000179029	TMEM107	chr17	-	8079276	8079344	NA	NA	8077320	8077590	8079517	8079634	IncFormLen	SkipFormLen	SE	-chr17:8079276-8079344
SE_96222	ENSG00000186448	ZNF197	chr3	+	44672305	44672438	NA	NA	44670565	44671036	44672553	44672713	IncFormLen	SkipFormLen	SE	+chr3:44672305-44672438
SE_96251	ENSG00000174227	PIGG	chr4	+	494889	494959	NA	NA	494184	494390	499506	499716	IncFormLen	SkipFormLen	SE	+chr4:494889-494959
SE_96363	ENSG00000174227	PIGG	chr4	+	524224	524534	NA	NA	520827	521019	527606	527770	IncFormLen	SkipFormLen	SE	+chr4:524224-524534
SE_96461	ENSG00000143303	RRNAD1	chr1	+	156703800	156703844	NA	NA	156703168	156703312	156705516	156705592	IncFormLen	SkipFormLen	SE	+chr1:156703800-156703844
SE_96463	ENSG00000143303	RRNAD1	chr1	+	156703800	156704262	NA	NA	156703168	156703312	156705516	156705701	IncFormLen	SkipFormLen	SE	+chr1:156703800-156704262
SE_96464	ENSG00000143303	RRNAD1	chr1	+	156703800	156704285	NA	NA	156703168	156703312	156705516	156705701	IncFormLen	SkipFormLen	SE	+chr1:156703800-156704285
SE_96486	ENSG00000164654	MIOS	chr7	+	7607237	7607319	NA	NA	7606502	7606703	7607656	7607754	IncFormLen	SkipFormLen	SE	+chr7:7607237-7607319
